allocation_id,transaction_id,fund_id,fund_name_raw,amount
264333894:1,264333894,fund_003,General Fund,25.0
264333896:1,264333896,fund_003,General Fund,25.0
264333901:1,264333901,fund_003,General Fund,25.0
264333910:1,264333910,fund_003,General Fund,433.0
264333911:1,264333911,fund_003,General Fund,433.0
264333912:1,264333912,fund_003,General Fund,433.0
264333915:1,264333915,fund_003,General Fund,433.0
264333917:1,264333917,fund_003,General Fund,433.0
264333921:1,264333921,fund_003,General Fund,433.0
264333923:1,264333923,fund_003,General Fund,434.0
264333927:1,264333927,fund_003,General Fund,433.0
264333929:1,264333929,fund_003,General Fund,433.0
264333932:1,264333932,fund_003,General Fund,433.0
264333934:1,264333934,fund_003,General Fund,433.0
264333936:1,264333936,fund_003,General Fund,433.0
264333937:1,264333937,fund_003,General Fund,433.0
264333941:1,264333941,fund_003,General Fund,433.0
264333942:1,264333942,fund_003,General Fund,433.0
264333946:1,264333946,fund_003,General Fund,433.0
264333951:1,264333951,fund_003,General Fund,433.0
264333953:1,264333953,fund_003,General Fund,433.0
264333957:1,264333957,fund_003,General Fund,433.0
264333959:1,264333959,fund_003,General Fund,433.0
264333960:1,264333960,fund_003,General Fund,433.0
264333963:1,264333963,fund_003,General Fund,433.0
264333976:1,264333976,fund_003,General Fund,41.25
264333977:1,264333977,fund_003,General Fund,77.07
264333978:1,264333978,fund_003,General Fund,41.25
264333995:1,264333995,fund_003,General Fund,41.25
264333996:1,264333996,fund_003,General Fund,41.25
264333998:1,264333998,fund_003,General Fund,41.25
264334001:1,264334001,fund_003,General Fund,77.07
264334011:1,264334011,fund_003,General Fund,41.25
264334013:1,264334013,fund_003,General Fund,41.25
264334016:1,264334016,fund_003,General Fund,41.25
264334019:1,264334019,fund_003,General Fund,41.25
264334021:1,264334021,fund_003,General Fund,41.25
264334028:1,264334028,fund_003,General Fund,41.25
264334031:1,264334031,fund_003,General Fund,41.25
264334033:1,264334033,fund_003,General Fund,41.25
264334037:1,264334037,fund_003,General Fund,77.07
264334042:1,264334042,fund_003,General Fund,41.25
264334043:1,264334043,fund_003,General Fund,41.25
264334044:1,264334044,fund_003,General Fund,41.25
264334046:1,264334046,fund_003,General Fund,41.25
264334047:1,264334047,fund_003,General Fund,41.25
264334052:1,264334052,fund_003,General Fund,41.25
264334055:1,264334055,fund_003,General Fund,41.25
264334058:1,264334058,fund_003,General Fund,41.25
264334062:1,264334062,fund_003,General Fund,41.25
264334072:1,264334072,fund_003,General Fund,41.25
264334077:1,264334077,fund_003,General Fund,41.25
264334080:1,264334080,fund_003,General Fund,41.25
264334081:1,264334081,fund_003,General Fund,41.25
264334082:1,264334082,fund_003,General Fund,41.25
264334086:1,264334086,fund_003,General Fund,41.25
264334087:1,264334087,fund_003,General Fund,50.46
264334088:1,264334088,fund_003,General Fund,50.46
264334091:1,264334091,fund_003,General Fund,58.65
264334092:1,264334092,fund_003,General Fund,41.25
264334095:1,264334095,fund_003,General Fund,50.46
264334099:1,264334099,fund_003,General Fund,58.65
264334101:1,264334101,fund_003,General Fund,58.65
264334102:1,264334102,fund_003,General Fund,41.25
264334103:1,264334103,fund_003,General Fund,50.46
264334106:1,264334106,fund_003,General Fund,41.25
264334108:1,264334108,fund_003,General Fund,41.25
264334111:1,264334111,fund_003,General Fund,50.46
264334114:1,264334114,fund_003,General Fund,50.46
264334115:1,264334115,fund_003,General Fund,50.46
264334116:1,264334116,fund_003,General Fund,58.65
264334118:1,264334118,fund_003,General Fund,58.65
264334121:1,264334121,fund_003,General Fund,58.65
264334123:1,264334123,fund_003,General Fund,50.46
264334124:1,264334124,fund_003,General Fund,58.65
264334126:1,264334126,fund_003,General Fund,50.46
264334128:1,264334128,fund_003,General Fund,58.65
264334131:1,264334131,fund_003,General Fund,41.25
264334132:1,264334132,fund_003,General Fund,50.46
264334136:1,264334136,fund_003,General Fund,58.65
264334137:1,264334137,fund_003,General Fund,41.25
264334138:1,264334138,fund_003,General Fund,50.46
264334139:1,264334139,fund_003,General Fund,50.46
264334141:1,264334141,fund_003,General Fund,41.25
264334143:1,264334143,fund_003,General Fund,58.65
264334146:1,264334146,fund_003,General Fund,41.25
264334147:1,264334147,fund_003,General Fund,50.46
264334149:1,264334149,fund_003,General Fund,50.46
264334150:1,264334150,fund_003,General Fund,41.25
264334151:1,264334151,fund_003,General Fund,50.46
264334153:1,264334153,fund_003,General Fund,58.65
264334155:1,264334155,fund_003,General Fund,50.46
264334158:1,264334158,fund_003,General Fund,58.65
264334160:1,264334160,fund_003,General Fund,41.25
264334162:1,264334162,fund_003,General Fund,50.46
264334165:1,264334165,fund_003,General Fund,41.25
264334168:1,264334168,fund_003,General Fund,41.25
264334171:1,264334171,fund_003,General Fund,41.25
264334174:1,264334174,fund_003,General Fund,41.25
264334177:1,264334177,fund_003,General Fund,50.46
264334178:1,264334178,fund_003,General Fund,41.25
264334179:1,264334179,fund_003,General Fund,41.25
264334182:1,264334182,fund_003,General Fund,50.46
264334185:1,264334185,fund_003,General Fund,50.46
264334188:1,264334188,fund_003,General Fund,50.46
264334189:1,264334189,fund_003,General Fund,58.65
264334191:1,264334191,fund_003,General Fund,58.65
264334193:1,264334193,fund_003,General Fund,58.65
264334194:1,264334194,fund_003,General Fund,58.65
264334197:1,264334197,fund_003,General Fund,58.65
264334199:1,264334199,fund_003,General Fund,58.65
264334200:1,264334200,fund_003,General Fund,58.65
264334202:1,264334202,fund_003,General Fund,58.65
264334203:1,264334203,fund_003,General Fund,58.65
264334205:1,264334205,fund_003,General Fund,58.65
264334208:1,264334208,fund_003,General Fund,58.65
264334210:1,264334210,fund_003,General Fund,58.65
264334211:1,264334211,fund_003,General Fund,58.65
264334212:1,264334212,fund_003,General Fund,58.65
264334216:1,264334216,fund_003,General Fund,58.65
264334222:1,264334222,fund_003,General Fund,58.65
264334227:1,264334227,fund_003,General Fund,58.65
264334229:1,264334229,fund_003,General Fund,58.65
264334230:1,264334230,fund_003,General Fund,58.65
264334232:1,264334232,fund_003,General Fund,58.65
264334234:1,264334234,fund_003,General Fund,58.65
264334238:1,264334238,fund_003,General Fund,58.65
264334262:1,264334262,fund_003,General Fund,45.0
264334268:1,264334268,fund_003,General Fund,45.0
264334271:1,264334271,fund_003,General Fund,45.0
264334273:1,264334273,fund_003,General Fund,45.0
264334277:1,264334277,fund_003,General Fund,45.0
264334279:1,264334279,fund_003,General Fund,45.0
264334280:1,264334280,fund_003,General Fund,45.0
264334282:1,264334282,fund_003,General Fund,45.0
264334283:1,264334283,fund_003,General Fund,45.0
264334285:1,264334285,fund_003,General Fund,45.0
264334287:1,264334287,fund_003,General Fund,45.0
264334291:1,264334291,fund_003,General Fund,45.0
264334293:1,264334293,fund_003,General Fund,45.0
264334294:1,264334294,fund_003,General Fund,45.0
264334296:1,264334296,fund_003,General Fund,45.0
264334298:1,264334298,fund_003,General Fund,45.0
264334301:1,264334301,fund_003,General Fund,45.0
264334306:1,264334306,fund_003,General Fund,45.0
264334315:1,264334315,fund_003,General Fund,45.0
264334316:1,264334316,fund_003,General Fund,45.0
264334321:1,264334321,fund_003,General Fund,45.0
264334324:1,264334324,fund_003,General Fund,45.0
264334326:1,264334326,fund_003,General Fund,45.0
264334333:1,264334333,fund_003,General Fund,45.0
264334338:1,264334338,fund_003,General Fund,45.0
264334339:1,264334339,fund_003,General Fund,45.0
264334341:1,264334341,fund_003,General Fund,45.0
264334345:1,264334345,fund_003,General Fund,45.0
264334346:1,264334346,fund_003,General Fund,45.0
264334347:1,264334347,fund_003,General Fund,45.0
264334351:1,264334351,fund_003,General Fund,45.0
264334354:1,264334354,fund_003,General Fund,45.0
264334359:1,264334359,fund_003,General Fund,45.0
264334361:1,264334361,fund_003,General Fund,45.0
264334368:1,264334368,fund_003,General Fund,45.0
264334376:1,264334376,fund_003,General Fund,45.0
264334377:1,264334377,fund_003,General Fund,55.0
264334381:1,264334381,fund_003,General Fund,55.0
264334385:1,264334385,fund_003,General Fund,55.0
264334386:1,264334386,fund_003,General Fund,55.0
264334387:1,264334387,fund_003,General Fund,55.0
264334390:1,264334390,fund_003,General Fund,55.0
264334391:1,264334391,fund_003,General Fund,55.0
264334397:1,264334397,fund_003,General Fund,55.0
264334401:1,264334401,fund_003,General Fund,55.0
264334404:1,264334404,fund_003,General Fund,55.0
264334405:1,264334405,fund_003,General Fund,45.0
264334408:1,264334408,fund_003,General Fund,45.0
264334410:1,264334410,fund_003,General Fund,45.0
264334411:1,264334411,fund_003,General Fund,55.0
264334413:1,264334413,fund_003,General Fund,55.0
264334416:1,264334416,fund_003,General Fund,55.0
264334420:1,264334420,fund_003,General Fund,55.0
264334422:1,264334422,fund_003,General Fund,55.0
264334426:1,264334426,fund_003,General Fund,45.0
264334429:1,264334429,fund_003,General Fund,55.0
264334430:1,264334430,fund_003,General Fund,55.0
264334432:1,264334432,fund_003,General Fund,55.0
264334437:1,264334437,fund_003,General Fund,101.01
264334440:1,264334440,fund_003,General Fund,101.01
264334443:1,264334443,fund_003,General Fund,101.01
264334494:1,264334494,fund_003,General Fund,101.01
264334506:1,264334506,fund_003,General Fund,151.52
264334511:1,264334511,fund_003,General Fund,101.01
264334528:1,264334528,fund_003,General Fund,101.01
264334538:1,264334538,fund_003,General Fund,101.01
264334541:1,264334541,fund_003,General Fund,101.01
264334545:1,264334545,fund_003,General Fund,101.01
264334547:1,264334547,fund_003,General Fund,101.01
264334555:1,264334555,fund_003,General Fund,101.01
264334561:1,264334561,fund_003,General Fund,101.01
264334566:1,264334566,fund_003,General Fund,101.01
264334567:1,264334567,fund_003,General Fund,101.01
264334570:1,264334570,fund_003,General Fund,101.01
264334571:1,264334571,fund_003,General Fund,101.01
264334572:1,264334572,fund_003,General Fund,101.01
264334574:1,264334574,fund_003,General Fund,101.01
264334576:1,264334576,fund_003,General Fund,101.01
264334578:1,264334578,fund_003,General Fund,101.01
264334579:1,264334579,fund_003,General Fund,101.01
264334582:1,264334582,fund_003,General Fund,151.52
264334585:1,264334585,fund_003,General Fund,101.01
264334587:1,264334587,fund_003,General Fund,101.01
264334588:1,264334588,fund_003,General Fund,101.01
264334591:1,264334591,fund_003,General Fund,176.77
264334593:1,264334593,fund_003,General Fund,151.52
264334595:1,264334595,fund_003,General Fund,101.01
264334596:1,264334596,fund_003,General Fund,101.01
264334598:1,264334598,fund_003,General Fund,101.01
264334603:1,264334603,fund_003,General Fund,202.02
264334607:1,264334607,fund_003,General Fund,101.01
264334613:1,264334613,fund_003,General Fund,101.01
264334618:1,264334618,fund_003,General Fund,101.01
264334620:1,264334620,fund_003,General Fund,101.01
264334624:1,264334624,fund_003,General Fund,101.01
264334628:1,264334628,fund_003,General Fund,101.01
264334630:1,264334630,fund_003,General Fund,101.01
264334632:1,264334632,fund_003,General Fund,101.01
264334634:1,264334634,fund_003,General Fund,101.01
264334635:1,264334635,fund_003,General Fund,101.01
264334639:1,264334639,fund_003,General Fund,101.01
264334640:1,264334640,fund_003,General Fund,101.01
264334642:1,264334642,fund_003,General Fund,101.01
264334644:1,264334644,fund_003,General Fund,101.01
264334647:1,264334647,fund_003,General Fund,101.01
264334649:1,264334649,fund_003,General Fund,101.01
264334651:1,264334651,fund_003,General Fund,151.52
264334653:1,264334653,fund_003,General Fund,101.01
264334656:1,264334656,fund_003,General Fund,101.01
264334659:1,264334659,fund_003,General Fund,101.01
264334662:1,264334662,fund_003,General Fund,101.01
264334664:1,264334664,fund_003,General Fund,101.01
264334668:1,264334668,fund_003,General Fund,101.01
264334673:1,264334673,fund_003,General Fund,101.01
264334677:1,264334677,fund_003,General Fund,101.01
264334679:1,264334679,fund_003,General Fund,101.01
264334680:1,264334680,fund_003,General Fund,101.01
264334687:1,264334687,fund_003,General Fund,101.01
264334688:1,264334688,fund_003,General Fund,101.01
264334693:1,264334693,fund_003,General Fund,610.0
264334700:1,264334700,fund_003,General Fund,1171.41
264334711:1,264334711,fund_003,General Fund,1228.56
264334713:1,264334713,fund_003,General Fund,1000.0
264334719:1,264334719,fund_003,General Fund,1400.0
264334721:1,264334721,fund_003,General Fund,900.0
264334725:1,264334725,fund_003,General Fund,219.57
264334731:1,264334731,fund_003,General Fund,1114.91
264334733:1,264334733,fund_003,General Fund,745.0
264334740:1,264334740,fund_003,General Fund,1100.0
264334745:1,264334745,fund_003,General Fund,678.0
264334748:1,264334748,fund_003,General Fund,650.0
264334761:1,264334761,fund_003,General Fund,1050.0
264334764:1,264334764,fund_003,General Fund,1000.0
264334768:1,264334768,fund_003,General Fund,900.0
264334771:1,264334771,fund_003,General Fund,483.75
264334777:1,264334777,fund_003,General Fund,1200.0
264334783:1,264334783,fund_003,General Fund,900.0
264334786:1,264334786,fund_003,General Fund,1400.0
264334790:1,264334790,fund_003,General Fund,1000.0
264334803:1,264334803,fund_003,General Fund,1400.0
264334844:1,264334844,fund_003,General Fund,300.0
264334846:1,264334846,fund_003,General Fund,307.37
264334848:1,264334848,fund_003,General Fund,350.0
264334850:1,264334850,fund_003,General Fund,300.0
264334853:1,264334853,fund_003,General Fund,350.0
264334856:1,264334856,fund_003,General Fund,358.55
264334872:1,264334872,fund_003,General Fund,300.0
264334876:1,264334876,fund_003,General Fund,409.72
264334879:1,264334879,fund_003,General Fund,350.0
264334884:1,264334884,fund_003,General Fund,169.0
264334899:1,264334899,fund_003,General Fund,169.0
264334904:1,264334904,fund_003,General Fund,169.0
264334911:1,264334911,fund_003,General Fund,169.0
264334912:1,264334912,fund_003,General Fund,169.0
264334914:1,264334914,fund_003,General Fund,169.0
264334916:1,264334916,fund_003,General Fund,169.0
264334918:1,264334918,fund_003,General Fund,169.0
264334928:1,264334928,fund_003,General Fund,169.0
264334939:1,264334939,fund_003,General Fund,169.0
264334942:1,264334942,fund_003,General Fund,169.0
264334944:1,264334944,fund_003,General Fund,169.0
264334952:1,264334952,fund_003,General Fund,169.0
264334956:1,264334956,fund_003,General Fund,169.0
264334961:1,264334961,fund_003,General Fund,169.0
264334969:1,264334969,fund_003,General Fund,169.0
264334972:1,264334972,fund_003,General Fund,169.0
264334974:1,264334974,fund_003,General Fund,169.0
264334976:1,264334976,fund_003,General Fund,169.0
264334978:1,264334978,fund_003,General Fund,169.0
264334985:1,264334985,fund_003,General Fund,169.0
264334989:1,264334989,fund_003,General Fund,169.0
264335023:1,264335023,fund_003,General Fund,25.9
264335039:1,264335039,fund_003,General Fund,20.78
264335046:1,264335046,fund_003,General Fund,20.78
264335070:1,264335070,fund_003,General Fund,20.78
264335074:1,264335074,fund_003,General Fund,20.78
264335078:1,264335078,fund_003,General Fund,20.78
264335095:1,264335095,fund_003,General Fund,20.78
264335109:1,264335109,fund_003,General Fund,20.78
264335111:1,264335111,fund_003,General Fund,25.9
264335114:1,264335114,fund_003,General Fund,20.78
264335119:1,264335119,fund_003,General Fund,20.78
264335121:1,264335121,fund_003,General Fund,20.78
264335122:1,264335122,fund_003,General Fund,20.78
264335127:1,264335127,fund_003,General Fund,20.78
264335129:1,264335129,fund_003,General Fund,20.78
264335131:1,264335131,fund_003,General Fund,25.9
264335135:1,264335135,fund_003,General Fund,20.78
264335137:1,264335137,fund_003,General Fund,20.0
264335140:1,264335140,fund_003,General Fund,20.78
264335141:1,264335141,fund_003,General Fund,20.78
264335144:1,264335144,fund_003,General Fund,20.78
264335148:1,264335148,fund_003,General Fund,20.0
264335150:1,264335150,fund_003,General Fund,20.78
